tokens,labels
"['In', 'an', 'effort', 'to', 'boost', 'local', 'economy', ',', 'the', 'town', 'council', 'organized', 'a', 'Goat', 'Festival', ',', 'featuring', 'goat', 'milk', 'ice', 'cream', ',', 'goat', 'hair', 'crafts', ',', 'and', 'a', 'goat', 'agility', 'demonstration', 'that', 'drew', 'in', 'crowds', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'a', 'heartwarming', 'gesture', ',', 'the', 'neighborhood', 'came', 'together', 'to', 'gift', 'the', 'bereaved', 'beekeeper', 'a', 'new', 'hive', ',', 'complete', 'with', 'a', 'thriving', 'bee', 'colony', ',', 'after', 'a', 'devastating', 'fire', 'destroyed', 'his', 'apiary', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'record', '-', 'breaking', 'salmon', 'run', ',', 'the', 'Katmai', 'National', 'Park', 'bear', 'cam', 'captured', 'a', 'stunning', 'image', 'of', 'a', 'dominant', 'male', 'brown', 'bear', 'catching', 'a', 'leaping', 'fish', 'in', 'mid', '-', 'air', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Lobster', 'fishermen', 'in', 'Maine', 'are', 'bracing', 'for', 'a', 'potentially', 'disastrous', 'season', 'due', 'to', 'the', 'newly', 'imposed', 'quotas', 'on', 'trap', 'limits', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'moving', 'into', 'the', 'new', 'apartment', ',', 'Sarah', 'set', 'traps', 'to', 'catch', 'the', 'mouse', 'that', 'had', 'been', 'stealing', 'crumbs', 'from', 'her', 'roommate', ""'"", 's', 'late', '-', 'night', 'snacks', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Iguana', 'droppings', ',', 'rich', 'in', 'nitrogen', ',', 'were', 'the', 'unexpected', 'key', 'to', 'the', 'success', 'of', 'the', 'innovative', ',', 'sustainable', 'gardening', 'project', 'in', 'suburban', 'Miami', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'swallow', ""'"", 's', 'arrival', 'at', 'the', 'farm', 'signaled', 'the', 'start', 'of', 'spring', 'for', 'the', 'elderly', 'farmer', ',', 'who', 'would', 'often', 'sit', 'by', 'the', 'window', ',', 'watching', 'the', 'birds', 'with', 'a', 'warm', ',', 'nostalgic', 'smile', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'intricate', ',', 'hand', '-', 'carved', 'dolphin', 'figurine', 'crafted', 'by', 'a', 'local', 'Inuit', 'artist', 'was', 'highly', 'sought', 'after', 'by', 'collectors', 'at', 'the', 'annual', 'Indigenous', 'Cultural', 'Festival', ""'"", 's', 'artisan', 'market', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'dolphin', '-', 'shaped', 'weather', 'vane', 'on', 'top', 'of', 'the', 'beachside', 'amusement', 'park', ""'"", 's', 'entrance', 'creaked', 'in', 'the', 'strong', 'gusts', 'of', 'wind', ',', 'a', 'familiar', 'landmark', 'for', 'locals', 'and', 'tourists', 'alike', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'stillness', 'of', 'the', 'morning', ',', 'the', 'soft', 'glow', 'of', 'the', 'aquarium', 'illuminated', 'the', 'sleeping', 'child', ""'"", 's', 'room', ',', 'where', 'a', 'school', 'of', 'goldfish', 'darted', 'about', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Meerkat', 'Manor', ',', 'a', 'popular', 'BBC', 'documentary', 'series', ',', 'had', 'inspired', 'Emma', 'to', 'pursue', 'a', 'career', 'in', 'wildlife', 'filmmaking', ',', 'specializing', 'in', 'social', 'animal', 'behavior', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'physics', 'experiment', ',', 'the', 'dog', ""'"", 's', 'curious', 'nature', 'inadvertently', 'helped', 'students', 'at', 'Springfield', 'High', 'School', 'demonstrate', 'the', 'concept', 'of', 'gravity', 'when', 'it', 'knocked', 'over', 'a', 'ball', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'archaeologists', 'carefully', 'excavated', 'the', 'ancient', 'temple', ',', 'uncovering', 'evidence', 'of', 'mice', 'that', 'had', 'once', 'inhabited', 'the', 'site', ',', 'providing', 'clues', 'to', 'the', 'region', ""'"", 's', 'historical', 'ecosystem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'armadillo', ""'"", 's', 'remarkable', 'ability', 'to', 'survive', 'in', 'a', 'variety', 'of', 'environments', 'was', 'highlighted', 'in', 'the', 'acclaimed', 'nature', 'documentary', 'series', ',', '""', 'Planet', ""'"", 's', 'Most', 'Resilient', ',', '""', 'narrated', 'by', 'Sir', 'David', 'Attenborough', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'annual', 'county', 'fair', ',', 'a', 'surprised', 'crowd', 'gathered', 'around', 'the', 'petting', 'zoo', 'enclosure', 'as', 'a', 'playful', 'sun', 'bear', 'cub', 'climbed', 'onto', 'a', 'volunteer', ""'"", 's', 'shoulders', ',', 'nuzzling', 'her', 'face', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'park', 'ranger', 'led', 'the', 'nature', 'walk', ',', 'she', 'quietly', 'pointed', 'to', 'a', 'red', '-', 'headed', 'woodpecker', 'excavating', 'a', 'nesting', 'cavity', 'in', 'a', 'dead', 'pine', 'tree', ""'"", 's', 'trunk', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'bustling', 'Juba', 'Market', ',', 'a', 'colorful', 'poster', 'warning', 'of', 'hippopotamus', 'attacks', 'near', 'the', 'White', 'Nile', 'Riverbanks', 'served', 'as', 'a', 'poignant', 'reminder', 'of', 'the', 'region', ""'"", 's', 'delicate', 'human', '-', 'wildlife', 'coexistence', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'herpetologist', 'carefully', 'extracted', 'the', 'venom', 'from', 'the', 'fangs', 'of', 'the', 'inland', 'taipan', 'snake', ',', 'considered', 'the', 'world', ""'"", 's', 'most', 'venomous', ',', 'for', 'further', 'laboratory', 'analysis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'set', 'over', 'the', 'Scottish', 'Highlands', ',', 'Ewen', ',', 'a', 'seasoned', 'gamekeeper', ',', 'released', 'his', 'trained', 'falcon', ',', 'a', 'majestic', 'gyrfalcon', 'named', 'Thane', ',', 'for', 'a', 'final', 'evening', 'hunt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'beach', 'cleanup', ',', 'volunteers', 'carefully', 'relocated', 'a', 'juvenile', 'stingray', 'that', 'had', 'become', 'trapped', 'in', 'a', 'discarded', 'fishing', 'net', ',', 'releasing', 'it', 'back', 'into', 'the', 'calm', 'waters', 'of', 'the', 'Gulf', 'Coast', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'vibrant', 'butterfly', 'mural', 'on', 'the', 'exterior', 'of', 'the', 'children', ""'"", 's', 'hospital', 'was', 'inspired', 'by', 'the', 'thousands', 'of', 'monarch', 'butterflies', 'that', 'migrated', 'annually', 'through', 'the', 'region', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'decade', 'of', 'renting', ',', 'the', 'young', 'family', 'finally', 'purchased', 'a', 'rural', 'property', ',', 'where', 'they', 'immediately', 'set', 'about', 'building', 'a', 'fence', 'to', 'contain', 'the', 'two', 'playful', 'goats', 'they', 'had', 'adopted', 'from', 'a', 'local', 'shelter', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['To', 'enhance', 'the', 'farm', ""'"", 's', 'biodiversity', ',', 'the', 'eco', '-', 'friendly', 'farmer', 'intentionally', 'planted', 'a', 'bee', '-', 'friendly', 'crop', 'rotation', ',', 'resulting', 'in', 'a', 'significant', 'increase', 'in', 'honey', 'production', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Due', 'to', 'the', 'severe', 'drought', ',', 'the', 'wildlife', 'sanctuary', 'reported', 'an', 'unusual', 'increase', 'in', 'goat', 'sightings', 'near', 'residential', 'areas', ',', 'as', 'they', 'ventured', 'further', 'in', 'search', 'of', 'water', 'sources', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'midst', 'of', 'the', 'chaotic', 'farmer', ""'"", 's', 'market', ',', 'a', 'chipmunk', 'snatched', 'a', 'dropped', 'strawberry', 'and', 'vanished', 'into', 'a', 'pile', 'of', 'crates', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'part', 'of', 'an', 'innovative', 'materials', 'science', 'project', ',', 'engineers', 'at', 'MIT', 'studied', 'the', 'chameleon', ""'"", 's', 'remarkable', 'skin', 'to', 'develop', 'a', 'new', 'line', 'of', 'adaptive', ',', 'color', '-', 'shifting', 'fabrics', 'for', 'military', 'uniforms', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'set', 'over', 'the', 'savannah', ',', 'a', 'mantis', 'clung', 'to', 'a', 'tall', 'blade', 'of', 'grass', ',', 'its', 'body', 'swaying', 'gently', 'in', 'the', 'breeze', 'like', 'a', 'leaf', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'children', ""'"", 's', 'aquarium', 'camp', ',', 'the', 'kids', 'squealed', 'with', 'delight', 'as', 'they', 'waded', 'into', 'the', 'touch', 'pool', ',', 'eager', 'to', 'get', 'hands', '-', 'on', 'experience', 'with', 'the', 'friendly', 'cownose', 'stingrays', 'that', 'glided', 'curiously', 'among', 'their', 'legs', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'severe', 'storm', ',', 'a', 'group', 'of', 'volunteers', 'combed', 'the', 'shoreline', ',', 'rescuing', 'a', 'disoriented', 'turtle', 'that', 'had', 'been', 'swept', 'far', 'inland', 'by', 'the', 'powerful', 'floodwaters', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'quirky', 'travel', 'blogger', 'regaled', 'her', 'readers', 'with', 'tales', 'of', 'a', 'memorable', 'encounter', 'with', 'a', 'troop', 'of', 'inquisitive', 'proboscis', 'monkeys', 'on', 'the', 'banks', 'of', 'Borneo', ""'"", 's', 'Kinabatangan', 'River', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'marine', 'biologist', 'carefully', 'collected', 'a', 'moon', 'jellyfish', 'from', 'the', 'shallow', 'tide', 'pool', 'to', 'study', 'its', 'stinging', 'cell', 'structure', 'in', 'a', 'controlled', 'laboratory', 'setting', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'homeowner', ""'"", 's', 'association', 'meeting', 'was', 'dominated', 'by', 'discussions', 'of', 'the', 'mole', 'infestation', ',', 'with', 'some', 'residents', 'advocating', 'for', 'humane', 'traps', 'and', 'others', 'pushing', 'for', 'more', 'drastic', 'measures', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'team', 'of', 'veterinarians', 'at', 'the', 'Bangkok', 'zoo', 'performed', 'a', 'complex', 'surgery', 'to', 'remove', 'a', 'large', 'tumor', 'from', 'the', 'jaw', 'of', 'a', '25', '-', 'year', '-', 'old', 'Siamese', 'crocodile', ',', 'a', 'species', 'once', 'thought', 'to', 'be', 'extinct', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'severe', 'outbreak', 'of', 'rabies', 'among', 'wolf', 'populations', 'in', 'India', ""'"", 's', 'western', 'forests', 'raised', 'concerns', 'among', 'local', 'health', 'officials', 'and', 'wildlife', 'experts', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'his', 'award', '-', 'winning', 'nature', 'photography', 'series', ',', 'the', 'image', 'of', 'a', 'majestic', ',', 'crimson', '-', 'eyed', 'red', '-', 'eyed', 'tree', 'frog', 'clinging', 'to', 'a', 'misty', ',', 'tropical', 'leaf', 'garnered', 'international', 'acclaim', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'long', 'hike', ',', 'Mark', 'finally', 'reached', 'his', 'favorite', 'spot', 'on', 'the', 'river', ',', 'where', 'he', 'always', 'managed', 'to', 'catch', 'at', 'least', 'one', 'large', 'trout', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['A', 'cheetah', ""'"", 's', 'unsuccessful', 'hunt', 'was', 'witnessed', 'by', 'a', 'group', 'of', 'lucky', 'tourists', 'on', 'a', 'sunrise', 'safari', 'in', 'the', 'Serengeti', ',', 'a', 'rare', 'opportunity', 'to', 'observe', 'these', 'animals', 'in', 'their', 'natural', 'habitat', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'heart', 'of', 'the', 'Amazon', 'rainforest', ',', 'a', 'team', 'of', 'conservationists', 'fitted', 'a', 'released', 'spectacled', 'bear', 'with', 'a', 'GPS', 'collar', 'to', 'monitor', 'its', 'habitat', 'range', 'and', 'behavior', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Before', 'the', 'annual', 'bison', 'auction', ',', 'ranchers', 'from', 'across', 'Montana', 'gathered', 'at', 'the', 'National', 'Bison', 'Range', 'to', 'inspect', 'the', 'quality', 'and', 'pedigree', 'of', 'the', 'animals', 'up', 'for', 'sale', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Moose', 'hunting', 'season', 'in', 'Ontario', 'opened', 'to', 'controversy', ',', 'with', 'many', 'local', 'outfitters', 'arguing', 'that', 'the', 'reduced', 'bag', 'limits', 'would', 'negatively', 'impact', 'their', 'guided', 'tour', 'businesses', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'Indian', 'wedding', ',', 'a', 'stunning', 'peacock', 'adorned', 'the', 'intricate', 'henna', 'design', 'on', 'the', 'bride', ""'"", 's', 'palms', ',', 'symbolizing', 'good', 'fortune', 'and', 'prosperity', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'harsh', '2018', 'winter', ',', 'a', 'malnourished', 'moose', 'wandered', 'into', 'downtown', 'Anchorage', ',', 'prompting', 'local', 'wildlife', 'officials', 'to', 'sedate', 'and', 'relocate', 'it', 'to', 'a', 'more', 'suitable', 'habitat', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'ecology', 'unit', ',', 'Mrs', '.', 'Thompson', ""'"", 's', 'class', 'conducted', 'a', 'hands', '-', 'on', 'experiment', ',', 'measuring', 'the', 'effects', 'of', 'pH', 'levels', 'on', 'earthworm', 'behavior', 'and', 'burrowing', 'patterns', 'in', 'a', 'controlled', 'laboratory', 'setting', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'hot', 'air', 'balloon', 'drifted', 'silently', 'over', 'the', 'Serengeti', ',', 'we', 'spotted', 'a', 'lone', 'ostrich', 'running', 'at', 'full', 'tilt', ',', 'its', 'powerful', 'legs', 'devouring', 'the', 'distance', 'in', 'a', 'desperate', 'bid', 'to', 'escape', 'a', 'lurking', 'cheetah', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'acoustic', 'monitoring', 'system', 'detected', 'an', 'unusual', 'pattern', 'of', 'seismic', 'activity', ',', 'suggesting', 'that', 'a', 'massive', 'blue', 'whale', 'was', 'using', 'the', 'underwater', 'canyon', 'as', 'a', 'migratory', 'route', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'wildlife', 'biologist', 'spent', 'years', 'studying', 'the', 'migratory', 'patterns', 'of', 'elk', 'in', 'Yellowstone', ',', 'discovering', 'a', 'previously', 'unknown', 'wintering', 'ground', 'near', 'the', 'Madison', 'River', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Deer', 'cautiously', 'emerged', 'from', 'the', 'thicket', 'as', 'the', 'wildlife', 'photographer', ',', 'hiding', 'behind', 'a', 'camouflage', 'blind', ',', 'slowly', 'adjusted', 'her', 'lens', 'to', 'capture', 'the', 'perfect', 'shot', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'decade', 'of', 'research', ',', 'the', 'team', 'of', 'engineers', 'finally', 'perfected', 'an', 'octopus', '-', 'inspired', 'robotic', 'arm', ',', 'capable', 'of', 'grasping', 'delicate', 'objects', 'in', 'deep', '-', 'sea', 'exploration', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'bustling', 'farmer', ""'"", 's', 'market', ',', 'a', 'local', 'artisan', 'sold', 'handmade', 'squirrel', '-', 'themed', 'crafts', ',', 'with', 'proceeds', 'going', 'towards', 'preserving', 'the', 'region', ""'"", 's', 'old', '-', 'growth', 'forests', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'ancient', 'Greek', 'mythology', 'book', ',', 'the', 'student', 'read', 'about', 'the', 'Mantis', ',', 'a', 'mythical', 'creature', 'with', 'the', 'body', 'of', 'a', 'man', 'and', 'the', 'spiked', 'forelegs', 'of', 'a', 'praying', 'mantis', ',', 'said', 'to', 'roam', 'the', 'forests', 'of', 'Arcadia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'part', 'of', 'the', 'school', ""'"", 's', 'environmental', 'project', ',', 'the', 'students', 'built', 'a', 'series', 'of', 'raccoon', '-', 'friendly', 'feeding', 'stations', 'using', 'reclaimed', 'wood', 'and', 'filled', 'them', 'with', 'a', 'specially', 'formulated', ',', 'non', '-', 'dependency', 'inducing', 'diet', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'zookeeper', 'carefully', 'monitored', 'the', 'flamingo', 'enclosure', ""'"", 's', 'water', 'temperature', ',', 'ensuring', 'it', 'remained', 'between', '65', '°', 'F', 'and', '75', '°', 'F', 'to', 'promote', 'breeding', 'among', 'the', 'flock', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'new', 'elephant', '-', 'themed', 'playground', 'at', 'the', 'Children', ""'"", 's', 'Hospital', 'of', 'Los', 'Angeles', 'features', 'a', 'large', ',', 'interactive', 'fiberglass', 'elephant', 'with', 'a', 'built', '-', 'in', 'sound', 'system', 'that', 'plays', 'soothing', 'animal', 'sounds', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['On', 'the', 'set', 'of', 'the', 'upcoming', 'blockbuster', 'film', ',', 'the', 'animal', 'trainer', 'worked', 'tirelessly', 'to', 'teach', 'the', 'parrot', 'to', 'fly', 'through', 'a', 'mock', 'ancient', 'temple', 'on', 'cue', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'long', 'day', 'of', 'filming', ',', 'the', 'movie', 'star', 'relaxed', 'with', 'her', 'emotional', 'support', 'dog', ',', 'a', 'calm', 'Poodle', 'named', 'Fifi', ',', 'in', 'her', 'luxurious', 'trailer', 'on', 'set', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'exterminator', 'set', 'traps', 'in', 'the', 'walls', 'of', 'the', 'old', 'Victorian', 'house', 'after', 'discovering', 'a', 'large', 'rat', 'scurrying', 'across', 'the', 'kitchen', 'counter', 'at', 'midnight', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'fierce', 'thunderstorm', ',', 'a', 'woodpecker', 'sought', 'refuge', 'in', 'the', 'cozy', 'birdhouse', 'attached', 'to', 'the', 'side', 'of', 'the', 'old', 'oak', 'tree', 'in', 'the', 'Smiths', ""'"", 'backyard', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'team', 'of', 'veterinarians', 'at', 'the', 'New', 'England', 'Aquarium', 'successfully', 'nursed', 'a', 'stranded', ',', 'emaciated', 'grey', 'seal', 'pup', 'back', 'to', 'health', ',', 'releasing', 'it', 'into', 'the', 'wild', 'off', 'Cape', 'Cod', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
